97,27/04/2023,110410032,NULL,NULL,25000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
98,05/06/2023,110410032,NULL,NULL,20000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
99,31/12/2024,110410032,NULL,NULL,10000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
100,25/10/2024,110410032,NULL,NULL,15000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
101,01/08/2024,110410032,NULL,NULL,25000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
102,03/02/2024,110410032,NULL,NULL,69000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
103,21/02/2024,110410032,NULL,NULL,25000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
104,20/05/2024,110410032,NULL,NULL,25000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
105,23/03/2023,110410032,NULL,NULL,25000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
106,01/03/2024,110410033,NULL,NULL,96154,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
107,20/04/2024,110410033,NULL,NULL,96154,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
108,24/02/2024,110410034,NULL,NULL,259615,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
109,05/02/2025,110410034,NULL,NULL,173077,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
110,08/03/2023,110410034,NULL,NULL,519231,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
111,15/04/2023,110410034,NULL,NULL,257115,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
112,19/04/2023,110410036,NULL,NULL,521772,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
113,26/02/2025,110410036,NULL,NULL,359223,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
114,22/04/2024,110410036,NULL,NULL,174757,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
115,09/05/2024,110410036,NULL,NULL,174757,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
116,05/09/2024,110410036,NULL,NULL,174757,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
117,24/01/2025,110410036,NULL,NULL,87379,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
118,06/07/2023,110410036,NULL,NULL,259636,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
119,14/11/2023,110410036,NULL,NULL,262136,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
120,11/02/2026,110410036,NULL,NULL,97087,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
121,06/04/2023,110410037,NULL,NULL,291731,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
122,23/10/2023,110410037,NULL,NULL,484615,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
123,04/07/2023,110410037,NULL,NULL,257115,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
124,08/02/2023,110410037,NULL,NULL,519231,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
125,05/04/2024,110410037,NULL,NULL,365385,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
126,18/07/2024,110410038,NULL,NULL,180000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
